,"Mitchell, Bob",,"1,001 Life story questions",".","Engadine NSW, Bob Mitchell, 6th. ed., 2010",".","95p.",".",646459236,,"...............",,"907.2  MIT","2012 - Jan.","...................","32.95",".........",,743,"Oral history   2. Interviewing"
,".........................................",,"The early development of Melbourne",,"Melbourne : Victorian Government Printing Office, 1984",1984,"670p., illus., maps",0,,,"Historical Records of Victoria, Foundation series, vol. 3",0,"994.5  EAR","2013  Nov.","don. - W.G.R.L.C.","........",".........",,949,"Victoria - Melbourne"
,"Hayes, W. R.",,"The golden coast. History of the Bunurong",0,"Inverloch (Vic.), Bunuring Environment Centre, 1998",1993,"76p., illus",,,,"...............",,"LH  994.56  HAY","2014 - Jun.","don. - Jan Andrews","........",".........",,998,"Victoria - South Gippsland   2.Bunurong Marine National Park (Vic.)"
,"Keneally, Thomas",,"The great shame: a story of the Irish in the Old World & the New",".","Milsons Point, NSW:Random House, 1998",".","732p., illus.",".",,,"...............",,"941.508 KEN","2012 - May","don. - W.G.R.L.C.","........",".........",,806,"Convicts - Ireland 2.Ireland - History 3. Irish in Australia"
,"Prebble. John",,"The Highland clearances",,"London, Penguin, 1963",0,"336p.",,,,"...............",,"941.1073  PEE","2013  Nov.","don. - Rod Grant","........",".........",,925,"Scotland - Highland region   2. Crofters - History  3. Land tenure - Scotland - History"
,"Lord, Richard",,"The Isle of the Dead, Port Arthur : inscriptions on the headstones and historical background of the cemetery at the Port Arthur penal establishment, 1830-1877",0,"Taroona (Tas.), R. Lord, 3rd. ed. 1985",,"97 p.,  illus",,"0 9597473 3 8",,,,"929.5  LOR","2015 - Nov.","don. - Jan Andrews","........","........",,1065,"Tasmania - Port Arthur   2.  Tasmania - Cemeteries   3. Isle of the Dead (Tasmania)"
,"Weinreb, B & Hibbert, C",,"The London encyclopaedia",,"London, Papermac, 1987",,"1029p., illus.",,,,"...............",,"914.21  WEI","2013  Nov.","don. - Rod Grant","........",".........",,936,"1. England - London"
,"Davison, Graeme",,"The rise and fall of marvellous Melbourne",,"Melbourne, M.U.P., 1978",,"301p., illus.",,,,"...............",,"994.51  DAV","2013  Nov.","don. - Rod Grant","........",".........",,923,"Victoria - Melbourne"
,"Cannon, Michael",,"The Roaring days",,"Mornington (vic.), Today's Australian Publishing Company, 1998",0,"928p., illus.",,,,"...............",,"994.03  CAN 1","2013  Nov.","don. - Rod Grant","........",".........",,937,"Australia - History - 1851-1901    2. Australia - Social life and customs 1788-1900    3. Gold mines and mining - Australia"
,"Torpey, Doris",,"The way it was. History of the Mallee 1910-1949",,"Red Cliffs (Vic.), Sunnyland Press, 1986",,"512p., illus.",,1862524610,,,,"994.59  TOR ","2017 - Sept.","Bill's Book Shed","3.00",,,1131,"Victoria - Mallee region"
,"Ollif, Lorna",,"There must be a river. A history of Hornsby Shire",".","Melbourne, A & R, 1981",".","160p., illus., bibliog.",".",,,"...............",,"994.41  OLL","...............","...................","........","........",,310,"New South Wales - Hornsby Shire  2. New South Wales - Hawkesbury River region"
,"McGuire, Frank",,"They built a river. A short history of the Carrum Swamp, its people and its reclamation",".","City of Chelsea Historical Society, n.d.",".","28p., illus.",".",,,"...............",,"994.51  MCG","...............","don. - Sheila Skidmore","........","........",,491,"Victoria - Carrum region"
,"Allen, Gunter Frederick",,"Third Country Life Picture book of London",".","London, Country Life, 1956",".","74p., photos",".",,,"Country Life Picture Books",0,"914.21  ALL","...............","...................","........","........",,311,"England - London"
,"Goding, Alison",,"This bold venture. The story of Lake Tyers House, place and people",,"Kew (Vic.), A. Goding, 1990",,"90p., illus.",,"0 646 00082 9",,,,"994.56  GOD","2019  Jan.","Bill's Book Shed","2.00",,,1150,"Victoria - Lake Tyers"
,"Rathgen, David",,"Thomas Williams 1769-1854 and his descendants",,"Phillip Island (Vic.), PIADGS, 2013",,"np.,  illus.",,,,"Family History Research Report",,"929.9  WIL","2013  Nov.",".................","........",".........",,951,"Williams family"
,"Fiddian, Marc                       ",,"Through the field glasses. A history of the Pakenham Racing Club 1876-1976                                                                      ",".","n.i., 1976",".","112p., illus",".",,,"...............",,"789.40   FID","...............","...................","........","........",,554,"Packenham Racing Club (Victoria)   2. Victoria - Packenham"
,"Leitch, Brenda",,"Through women's eyes at pioneering days",,"Wangaratta (Vic.), B.P.W.Club, 1985",,"140p., illus",,,,,,"994.55  LEI","2014 Nov.","don. - Jan Andrews",,,,1005,"Victoria - Wangaratta   2. Women pioneers - Victoria"
,"Smith, Patsy Adam",,"Tiger country",".","Adelaide, Rigby Seal, 1970",".","206p., illus",".",,,"...............",,"919.46  ADA","...............","...................","........","........",,312,"Tasmania - Description and travel"
,"Elliger, Marion",,"Time and tide. A guide to the wreck of the barque William Salthouse",0,"Melbourne, Victoria Archaeological Survey, 1991",0,"32p., illus.",,,,"...............",0,"910.452  ELL","2014 - Jun.","don. - Coral Grey","........",".........",,989,"Ship - 'William Salthousel'   2. Shipwrecks - Victoria"
,".......................................",,"Timms & McCubbin Families",".","PIADGS, 2011",".","np",".",,,"Family History Research Report",0,"929.9  TIM","2011 - June","...................","........","........",,686,"Timms Family   2. McCubbin Family"
,".......................................",,"Tintern Abbey",".","Norwich, Jarrold, 1986",".","np, illus.",".",,,"...............",,"914.299  TIN","...............","...................","........","........",,313,"Wales - Monmouthshire   2. Tintern Abbey"
,"Normandale, Harold",,"To and about Yorke Peninsula",".","Harold Normandale, 1983",".","88p.",".",,,"...............",,"994.235  NOR","...............","...................","........","........",,314,"South Australia - Yorke Peninsula"
,"Durack, Mary",,"To be heirs forever. ",".","London, Corgi, 1979",".","272p., photos, charts",".",,,"...............",,"994.102  DUR","...............","...................","........","........",,315,"Shaw, William (1788-1862).  2. Ship 'Egyptian'   3. Western Australia - Swan River   4. Western Australia - History  5. Frontier and pioneer life - Western Australia"
,"Byrne, Geraldine",,"Tom and Jack: a frontier story",".","Fremantle Arts Cente Press, 2003",".","302p., illus.  index",".",,,"...............",,"994.14  BYR","2012 - May","don. - W.G.R.L.C.","........",".........",,808,"Kilfoyle family   2. Western Australia - Kimberley region - Pioneer families"
,"Singe, John",,"Torres Strait people and history",".","Queensland, QUP, 1979",".","267p., illus",".",,,"...............",,"994.38  SIN","...............","...................","........","........",,316,"Torres Strait Islands 2. Queesland - Torres Strait Islands"
,".......................................",,"Tower of London",".","London, Dept. of the Environment, 1974",".","55p., illus., map",".",,,"...............",,"914.212  TOW 1","...............","...................","............",".........",,874,"England - London  2. Tower of London"
,".......................................",,"Tower of London   ",".","London, Min. of Public Buildings & Works, 1967",".","55p., illus. map",".",,,"...............",,"914.21 TOW","...............","...................","........","........",,317,"England - London  2. Tower of London"
,"Twopeny, Richard",,"Town  life in Australia     (1st. pub. 1883)",".","Ringwood, Penguin, 1973",".","247p.",".",,,"...............",,"994.03  TWO","2009","don. - Jenny Adam ","........","........",,633,"Australia - Social life and customs - 1851-1891  2. N.S.W. - Sydney - Social conditions, 1876-1883   3. Victoria - Melbourne - Social conditions - 1876-1883  4. South Australia - Adelaide - Social conditions 1876-1883"
,"Vine Hall, Nick",,"Tracing your family history in Australia. A guide to sources.  2nd. ed. 1994",".","...............",".","..............",".",,,"...............",,"929.394  VIN","...............","don. - Rod Grant ?","........","........",,467,"Australia - Genealogy    2. Genealogy"
,"Cole, Jean A",,"Tracing your family tree",".","Northamptonshire, Equation, 1988",".","208p., illus.",".",,,"...............",,"929.1  COL ","2011 - Sept.","don.","........","........",,720,"Great Britain - Genealogy"
,"Puttock, A.G.                     ",,"Tracing your family tree for Australians & New Zealanders.",".","Melbourne, Lothian, rev.ed.1981 ",".","114p.",".",,,"...............",,"929.1  PUT","...............","don. - M. Batterham","........","........",,565,"Australia - Genealogy.  2. New Zealand - Genealogy"
,"Sinclair, Cecil",,"Tracing your Scottish ancestors. A guide to ancestry research in the Scottish Record Office",".","Edinburgh, H.M.S.O., 1990",".","153p., index",".",,,"...............",,"929.1 SIN","...............","...................","........","........",,318,"Scotland - Genealogy"
,"Sinclair, Cecil",,"Tracing your Scottish ancestors. A guide to ancestry research in the Scottish Record Office",".","Edinburgh, H.M.S.O., 1990",".","153p., index",".",,,"...............",,"929.1 SIN  copy 2","...............","don. - Rod Grant","........","........",,461,"Scotland - Genealogy"
,"Cory, Kathleen B.",,"Tracing your Scottish ancestry",,"Edinburgh, Polygon, 2nd ed. 1996",,"212p.",,748662154,,,,"929.107  COR","2016 Apr.","don. - Jan Andrews","........","........",,1077,"Scotland - Genealogy"
,"Lavers, Anne",,"Tracking ancestors. A Beginner's guide.",".","Axiom Publishers, 1995    ",".","165p.",".",,,"...............",,"929.1  LAV","...............","don. - Lesley Graham","........","........",,389,"Australia - Genealogy"
,"Robson, L. L. ",,"Transportation of convicts to Australia",".","Victoria, National Trust of Aust. (Vic.), 1974",".","20p., illus.",".",,,"...............",,"994.01  ROB","...............","...................","........","........",,319,"Convicts   2. Transportation"
,".......................................",,"Traveller's guide to the goldfields. History and natural heritage trails through Central and Western Victoria",".","Torquay (Vic.), Best Shot!, 2006",".","307p., illus., maps",".",,,"...............",,"994.52  TRA","...............","don. - Margaret Cassidy","........","........",,412,"Victoria - Gold mines and mining   "
,"Archer, Fred                          ",,"Treasure house.  Some of the story of Menzies Hotel",".","n.i.",".","134p., illus.",".",,,"...............",,"647.949  ARC","...............","...................","............",".........",,866,"Victoria - Hotels   2. Menzies Hotel (Melbourne, Vic.)"
,".......................................",,"Trespassers and intruders. The Port Phillip Association and the founding of Melbourne                                                                         ",".","Melbourne, Library Council of Victoria, 1982",".","25p., illus.",".",,,"...............",,"994.52  TRE","...............","...................","........","........",,555,"Port Phillip Association   2. Victoria - Melbourne - Land settlement"
,"Blainey, Geoffrey",,"Triumph of the nomads. A history of ancient Australia",".","Melbourne, Sun Books, 1976",".","285p.",".",,,"...............",,"994.01  BLA","2009","don. - Jenny Adam ","........","........",,634,"Aboriginal Australians - History   2. Aboriginal Australians - Economic conditions - History"
,"Shingles, Rhonda",,"Triumph over the Heartbreak HIlls 1880-2009",,"Balook & District Community Recovery Committee, 2010",".","156p., illus.",".",,,"...............",,"994.56  SHI","2013 - Aug. ","don. - Jan Andrews","........",".........",,904,"Victoria - Strzelecki Ranges.   2. Victoria - Strzelecki - Genealogy"
,"Parsons, Ronald",,"Trying to find seafaring ancestors",,"Gumaracha (SA), Gould Books, 1988",0,"12p.",0,,,"...............",0,"929.1  PAR","2013  Nov.","don. - Bev Morling","........",".........",,953,"Mariners - Genealogy     2. Genealogy, Australia"
,"Bindoff, S.T.",,"Tudor England",".","Mitcham (Vic.), Penguin, 1950",".","..............",".",,,"Pelican History of England 5",0,"942.05 / BIN","...............","...................","........","........",,320,"Great Britain - History - Tudors, 1485-1603"
,"Loney, J.K. & Morris, E.W.",,"Twelve decades. A short history of Apollo Bay 1850 - 1969",".","Geelong, Marine History, 1979",".","51p., illus.",".",,,"...............",,"994.57  LON","...............","...................","........","........",,321,"Victoria - Apollo Bay"
,"Adams, K. M.",,"Twentieth century Australia  1900-1960",".","Melbourne, Lansdowne Press, 1972",".","128p., illus.",".",,,"Seeing history 4",0,"994.04  ADA","2011 - Nov.","don. - Jan Andrews","........","........",,737,"Australia - History - 20th century"
,"Rorabacher, Louise  (ed.)",,"Two ways meet. Stories of migrants in Australia",".","Melbourne, Cheshire, rev.ed.1969",".","205p.",".",,,"...............",,"823  ROR","2009","don. - Jenny Adam ","........","........",,635,"Australia - Immigration - Fiction"
,"Holloway, R. G.",,"Tyntyndyer Homestead. A short history",".","n.i.",".","(10p.), illus., map",".",,,"...............",,"994.59  HOL","...............","...................","........","........",,322,"Victoria - Tyntynder   2. Tyntynder Homestead"
,"Blainey, Geoffrey",,"Tyranny of distance. How distance shaped Australia's history",".","Melbourne, Sun Books, 1966",".","365p., illus",".",,,"...............",,"994  BLA  ","2009","don. - Jenny Adam ","........","........",,492,"Australia - History   2. Australia - Economic conditions"
,"Blainey, Geoffrey",,"Tyranny of distance. How distance shaped Australia's history",".","Melbourne, Sun Books, 1966",".","365p., illus",".",,,"...............",,"994  BLA  copy 2","...............","don. - Sheila Skidmore","........","........",,636,"Australia - History   2. Australia - Economic conditions"
,"Baldwin, Suzy",,"Unsung heroes and heroines of Australia",".","Elwood, Vic., Greenhouse, 1988",".","400p., illus",".",,,"...............",,"920.094  BAL","...............","don. - Jan Andrews","........","........",,375,"Australia - Biography"
,"Dunlap, Tony",,"Unsung immortal. 'Lady Nelson' 1899-1825",".",1977,".","32p., illus., bibliog.",".",,,"...............",,"387.2  DUN","...............","...................","........","........",,323,"Ship - 'Lady Nelson'   2. Ships and shipping - Australia"
,"Gardner, Don",,"Vagabond book . A travel book on mid Wales",".","(London, K.P.Gardner, 1969)",".","124p., illus. maps",".",,,"...............",,"914.29  GAR","2012 - Feb.","don. - Val Bell","........","........",,792,"Wales - Description and travel"
,"Williams, David",,"Valleys of gold.  Castlemaine and Mount Alexander goldfields sketch book",,"Vermont South (Vic.), D. Williams, 1992",".","148p., illus.",,,,"...............",,"994.53  WIL","2013  Oct.","don. - Jan Andrews","........",".........",,915,"Gold mines and mining - Victoria   2. Victoria - Castlemaine  3. Victoria, Mount Alexander"
,".......................................",,"Van Dieman's Land registers - randomed photocopied pages ",".","...............",".","..............",".",,,"...............",,"929.396  VAN","...............","...................","........","........",,324,"Tasmania - B.D.Ms    2. Tasmania - Genealogy   3. Tasmania - History - Sources"
,".......................................",,"Van Dieman's Land registers - randomed photocopied pages - alphabetical transcription",".","...............",".","..............",".",,,"...............",,"929.396  VAN 1","...............","...................","........","........",,325,"Tasmania - B.D.Ms    2. Tasmania - Genealogy   3. Tasmania - History - Sources"
,"Farwell, George",,"Vanishing Australians",".","Adelaide, Rigby Seal, 1969",".","191p.",".",,,"...............",,"919.4  FAR","...............","don. - Sheila Skidmore","........","........",,493,"Australia - Description and travel   2. Australia - Social life and customs   3. Australia - Frontier and pioneer life"
,"Toy, Ann",,"Vaucluse House",".","Historic Houses Trust of NSW, 1982",".","..............",".",,,"24p. illus.",0,"728.809  TOY","2012 - Feb.","don. - Val Bell","........","........",,793,"Vaucluse Hous (NSW)   2. New South Wales - Historic buildings"
,".......................................",,"Ventnor Primary School register 1915-1963",".","photocopy",".","..............",".",,,"...............",,"LH  372.99452  VEN","...............","...................","........","........",,326,"Victoria - Phillip Island    2. Primary Schools - Victoria    . Ventnor Primary School - Register"
,"Lorck, W. (ed.)",,"Victoria illustrated.  An illustrated trip through some of the most important and picturesque towns, with short articles touching upon the ndustires of the State of Victoria",".","(Melbourne, Govt Printer?)  c.1909",".","293p., , illus., adverts., etc.",".",,,"...............",,"919.45  VIC","...............","...................","........","........",,327,"Victoria - Description and travel"
,"De Vries, Leonard",,"Victorian inventions",".","London, John Murray, 1973",".","192p., illus.",".",,,"...............",,"608.7  VRI","...............","...................","........","........",,328,"Invention"
,"Moore, Olive",,"Victorian land records and their locations",".","Blackburn (Vic.), A.I.G.S., 1994",".","11p.",".",,,"...............",,"333.309  MOO","...............","don. - Rod Grant","(3.00)","........",,462,"Victoria - Land grants - History - Sources   2. Victoria -Public lands   3. Victoria - Genealogy"
,".......................................",,"Victorian Municipal Directory with gazetteer also waterworks & irrigation trusts record for 1903",".","Melbourne, Arnall & Jackson, 1903",".","671p.",".",,,"...............",,"352.0945  VIC    Stack box 1","...............","...................","........","........",,329,"Victoria - Water supply - Directories   2. Victoria - Directories"
,".......................................",,"Victorian Municipal Directory. State guide and water supply record for 1970",".","Brunswick (Vic.), Arnall & Jackson, [1971]",".","1158 p.",".",,,"...............",,"352.0945  VIC    Stack box 1","2013 - Feb.","don. - Julie Curran","........",".........",,835,"Victoria - Directories   2. Victoria - Water supply  - Directories"
,".......................................",,"Victorian municipal directory. State guide and water supply record for 1982",".","Brunswick (Vic.), Arnall & Jackson, 1982",".","1054p.",".",,,"...............",,"352.0945  VIC    Stack box 1","...............","...................","........","........",,330,"Victoria - Directories   2. Victoria - Water supply  - Directories"
,".......................................",,"Victorian municipal directory. State guide and water supply record for 1984",".","Brunswick (Vic.), Arnall & Jackson, 1984",".","1007p.",".",,,"...............",,"352.0945  VIC    Stack box 1","...............","...................","........","........",,331,"Victoria - Directories   2. Victoria - Water supply  - Directories"
,".......................................",,"Victorian municipal directory. State guide and water supply record for 1986",".","Brunswick (Vic.), Arnall & Jackson, 1986",".","991p.",".",,,"...............",,"352.0945  VIC    Stack box 1","...............","...................","........","........",,332,"Victoria - Directories   2. Victoria - Water supply  - Directories"
,"Carter, Jenny",,"Victorian sources for British ancestry",,"Ivanhoe, Vic., Jenny Carter, 1996",0,"48p.",,,,"...............",,"929.2  CAR","2013  Nov.","don. - W.G.R.L.C.","........",".........",,950,"Great Britain -Genealogy    2.England - Genealogy"
,".......................................",,"Victorian year book 1973   (no. 87)",".","Melbourne, Australiaian Bureau of Statistics, Melbourne Branch, 1973",".","1261p., illus.",".",,,"...............",,"319.45  VIC   Stack box 1","...............","...................","........","........",,333,"Victoria - Periodicals"
,".......................................",,"Victorian year book 1980   (no. 94)",".","Melbourne, Australiaian Bureau of Statistics, Melbourne Branch, 1980",".","795p., illus.",".",,,"...............",,"319.45  VIC   Stack box 1","...............","...................","........","........",,887,"Victoria - Periodicals"
,".......................................",,"Victorian year book 1981   (no. 95)",".","Melbourne, Australiaian Bureau of Statistics, Melbourne Branch, 1981",".","800., illus.",".",,,"...............",,"319.45  VIC   Stack box 1","...............","...................","........","........",,334,"Victoria - Periodicals"
,".......................................",,"Victorian year book 1986   (no. 100)",".","Melbourne, Australiaian Bureau of Statistics, Melbourne Branch, 1986","."," 463 p., illus.",".",,,"...............",,"319.45  VIC   Stack box 1","...............","...................","........","........",,335,"Victoria - Periodicals"
,".......................................",,"Victorian year book 1989   (no.104)",".","Melbourne, Australiaian Bureau of Statistics, Melbourne Branch, 1989","."," 261 p., illus.",".",,,"...............",,"319.45  VIC   Stack box 1","...............","...................","........","........",,336,"Victoria - Periodicals"
,"Box, Alan",,"Victoria's diggers. A history of each Victorian military unit which has served overseas from 1860 to 1945",".","Leongatha, Box Military Books, , 3rd. ed. 1999",".","56p., illus.",".",,,"...............",,"355.309  BOX","...............","don. - Julie Box","(25.00)","........",,387,"Australia - Army - HIstory   2. Victoria - Armed Forces -   3. Victoria - History, Military"
,"Box, Alan",,"Victoria's diggers. A history of each Victorian military unit which has served overseas from 1860 to 1945",".","Leongatha, Box Military Books, , 3rd. ed. 1999",".","56p., illus.",".",,,"...............",,"355.309 BOX  copy 2","...............","don. - Julie Box","(25.00)","........",,388,"Australia - Army - HIstory   2. Victoria - Armed Forces -   3. Victoria - History, Military"
,"Rowe, John",,"Vietnam. The Australian experience",".","North Sydney, Time-Life, 1987",".","168p. , illus.",".",,,"Australians at war. 15",0,"959.704  ROW","2012 - Feb.","don. - Rod Grant","........","........",,777,"War - Vietnam - 1961-1975"
,"Caire, N. J.",,"Views of Bendigo",,"Bendigo, The Bendigo Trust, 1979",,"(64)p., illus",,,,,,"919.45  CAI","2015 July","don. - Jan Andrews","........","........",,1055,"Victoria - Bendigo"
,"Clune, Frank",,"Viking of Van Diemen's Land. The stormy life of Jorgen Jorgensen",".","Sydney, A.& R, 1954",".","482p., bibliog.",".",,,"...............",,"994.602  CLU","...............","...................","........","........",,337,"Jorgensen, Jorgen (1789-1841)  2. Tasmania - History - 1803-1851"
,".......................................",,"Visitor's guide to Queenscliff",".","Queenscliiff Historical Society 1984",".","19p., illus., map",".",,,"...............",,"919.452  VIS","...............","...................","........","........",,338,"Victoria - Queenscliff"
,"Carthew, Noel",,"Voices from the trenches : Letters to home",,"Frenchs Forest (NSW), New Holland, 2002",,"244p., illus., maps",,,,,,"940.481  CAR","2017 - Feb.","Bill's Book Shed","3.00","........",,1098,"War - 1914-1918 - Personal narratives, Australian    2. Carthew, Charles   3. Carthew, Fred    4. Carthew, James"
,".......................................",,"Voyage with the mails Australia and Great Britain",".","London, Stereoscopic Photographic Company, 1911",".","np",".",,,"...............",,"910.45  VOY","...............","...................","........","........",,556,"Oriental Steam Navigation Company  2. Voyages and travel   3. Ships and shipping    4. Ship - 'Otranto' 1911"
,"Rienits, Rex & Thea",,"Voyages of Captain Cook",".","London, Hamlyn, 1968",".","157p., illus.",".",,,"...............",,"910.923  REI","2009","don. - Jenny Adam ","........","........",,637,"Cook, James, 1728-1779   2. Australia - Discovery and exploration   3. New Zealand - Discovery and exploration"
,"Collins, Lauris",,"Walhalla",".","Morwell, Gippsland Printers, n.d.",".","24p., illus.",".",,,"...............",,"994.58  COL","...............","...................","........","........",,339,"Victoria - Walhalla"
,"Harrington, Lawries & King, John",0,"Walhalla today",,"Melbourne, Papermill Press, 1974",".","108p., illus.",".",,,"...............",,"994.56  HAR","2013 - Aug. ","don. - Jan Andrews","........",".........",,894,"Victoria - Walhalla"
,"Glover, Stuart",,"Walls came toppling down",".","NSW., CCH Australia Ltd., 1983",".","115p., illus.",".",,,"Conflict in Australian history",0,"GLO","...............","...................","........","........",,340,"Greenway, Francis 1777-1837 - Fiction  2. New South Wales - History - Fiction"
,"Charlon, Peter",,"War against Japan 1941-1942",".","North Sydney, Time-Life, 1988",".","168p. , illus.",".",,,"Australians at war. 9",0,"940.54  CHA","2012 - Feb.","don. - Rod Grant","........","........",,778,"War - 1935-1945 - Campaigns - Pacific area   2. War - 1939-1945 - Australia"
,"Charlon, Peter",,"War against Japan 1942-1945",".","North Sydney, Time-Life, 1989",".","168p. , illus.",".",,,"Australians at war. 11",0,"940.54  CHA 1","2012 - Feb.","don. - Rod Grant","........","........",,779,"War - 1935-1945 - Campaigns - Pacific area   2. War - 1939-1945 - Australia"
,"Victoria Education Department",,"War service record 1939 - 1945",".","Melbourne, Victorian Education Department, [1921]",".","312p., photos",".",,,"...............",0,"940.945  VIC 1","...............","LOAN - Newhaven PS","............",".........",,857,"Victoria - Education Department  2. War 1939-1945 - Victoria - Registers"
,"Fleming, Patricia",,"Waratah story",".","South Gippsland Shire Historical Society, {197?}",".","{12p.}. illus,",".",,,"...............",,"994.56  FLE","2012 - Jun.","don. - Jan Andrews","........",".........",,819,"Victoria - Waratah   2. Victoria - Walkerville"
,".......................................",,"Warwick Castle. An illustrated survey",".","no imprint",".","48p., illus.",".",,,"...............",,"942.487  WAR","...............","...................","........","........",,341,"England - Castles  2. Warwick Castle   3. England - Warwickshire"
,"Salter, G.H.",,"Watcher at the city gate for thirty-eight reigns, AD 1137 - 1956. St. Sepulchre's Church over against Newgate in the City of London ",".","London, Hodder & Stoughton, 1956",".","116p., illus.",".",,,"...............",,"283.421  SAL","...............","...................","........","........",,342,"St. Sepulchre's Church (London)    2. England - London - Churches"
,"Hill, Ernestine",,"Water into gold. The taming of the mighty Murray River",".","Melbourne, A & R, 1981",".","296p., illus ",".",,,"...............",,"994.4  HIL","...............","...................","........","........",,343,"Victoria - Irrigation - Murray River Valley  2. Victoria - Mildura   2. Murray River"
,"Johnston, Susan",,"We came to Australia",".","Sydney, Methuen, 1980",".","125p., illus.",".",,,"How it was",0,"925.94  JOH","2012 - Feb.","don. - Val Bell","........","........",,794,"Australia - Immigration   2. Australia - Social conditions"
,"Hooper, Fred",,"We on earth hath union : a history of the Yannathan Union Church (1890-1990)",".","Kooweerup , 1990",".","52p., illus.",".",,,"...............",,"283.994  HOO","...............","don. - Bernie Grayden","........","........",,162,"Victoria - Yannathan   2. Federated churches - Victoria"
,"Armstrong, J.R.(ed.)",,"Weald and Downland open air museum",".","Sussex, Phillimore, 1972",".","32p, illus.",".",,,"...............",,"728.074   WEA","...............","...................","........","........",,344,"Weald and Downland Museum, Sussex    2. England - Sussex - Museums"
,"Num, Cora",,"Web sites for genealogists",".","Pearce, ACT, Cora Num, 8th ed. 2004",".","146p.",".",,,"...............",,"025.069  NUM","2010 - Aug.","don. - Ron Johnston","........","........",,664,"Genealogy - Computer network resources   2.Web sites - Directories"
,"Lowenstein, Wendy",,"Weevils in the flour. An oral record of the 1930s depression in Australia",".","Fitzroy, Scribe, 1981",".","464p.",".",,,"...............",,"338.5  LOW","...............","...................","........","........",,345,"Australia - Depression - 1929.   2. Australia - Economic Conditions - 1929-1935"
,"Brooks, John A.",,"Welcome to Iona",".","Norwich, Jarrold, 1987",".","32p., illus.",".",,,"...............",,"914.14  BRO","2011 - Aug..","don. - Helen Swaine","........","........",,716,"Scotland - Iona - Description and travel"
,".......................................",,"Werribee Park",".","Melbourne, Premier's Dept., 1974",".","35p., illus., plans",".",,,"...............",,"994.52  WER 1","...............","...................","........","........",,346,"Victoria - Werribee.  2. Werribee Park (Victoria)  3. Chirnside family"
,".......................................",,"Werribee Park",".","Melbourne, Premiers Department, 1994",".","35p., illus., maps, bibliog",".",,,"...............",,"994.52  WER","...............","...................","........","........",,889,"Victoria - Werribee.  2. Werribee Park (Victoria)"
,"Grigson, Geoffrey (ed.)",,"Wessex",".","London, Collins, nd",".","92p., illus.",".",,,"About Britain 2",0,"914.23  GRI","...............","don. - Yvonne Hancock","........","........",,505,"England - Wessex  SE Wiltshire / Dorset / Hampshire / Isle of Wight / "
,"Moule, Thomas",,"West of England. Including the West Midlands.",".","London, Bracken Books, 1994",".","48p., col.maps, bibliog.",".",,,"Moule's County Maps",0,"912.42  MOU","...............","don. - Rod Grant","........","........",,463,"England - Maps.  2. England - Shropshire - Maps  3. England - Staffordshire - Maps  4. England - Herefordshire - Maps   5. England -  Worcestershire - Maps  6.  England - Warwickshire - Maps   7. Wales - Monmouthshire - Maps  8. England - Gloucestershire - Maps  9. England - Oxfordshire - Maps  10 - England -  Somersetshire - Maps    11. England - Wiltshire - Maps  12. England - Berkshire - Maps   13. England - Cornwall - Maps   14. England - Devonshire - Maps   15. England - Dorsetshire - Maps   16.  England - Hampshire - Maps  17 England - Isle of Wight - Maps"
,"Kiddle, Margaret",,"West of sunset",".","Melbourne, MUP, 1961",".","..............",".",,,"...............",,"KID","2009","don. - Jenny Adam ","........","........",,623,"Australia - History - Fiction"
,"Laffin, John",,"Western Front 1916-1917. The price of honour",".","North Sydney, Time-Life, 1987",".","168p. , illus.",".",,,"Australians at war. 6",0,"940.42  LAF","2012 - Feb.","don. - Rod Grant","........","........",,780,"War - 1914-1918 - Australia   2. War - 1914-1918 - Campaigns - Belgium   3. War - 1914-1918 - Campaigns - France"
,"Laffin, John",,"Western front 1917-1918. The cost of victoriy",".","North Sydney, Time-Life, 1987",".","168p. , illus.",".",,,"Australians at war. 8",0,"940.43  LAF","2012 - Feb.","don. - Rod Grant","........","........",,781,"War - 1914-1918 - Australia   2. War - 1914-1918 - Campaigns - Belgium   3. War - 1914-1918 - Campaigns - France"
,"Cole, Valda",,"Western Port chronology 1798-1839. Exploration to settlement",".","Hastings (Vic.), Shire of Hastings Historical Society, 1984",".","110 p., illus, maps",".",,,"...............",,"LH  994.52  COL","2013 - Mar.","don. - Elaine Alexander","........","........",,834,"Victoria - Western Port"
,"Woodley, Arthur E.",,"Western Port ferries past and present; and Captain Clarke, their most notable skipper",,"Melbourne, Hill of Content, 1973",,"125p., illus.",,,,"...............",,"LH  387.2  WOO","2015 Jan.","Time Booksellers","20.00",,,1018,"Victoria - Western Port   2. Clarke, James Leathen, 1887-1969.  3. Ferries - Victoria - Western Port"
,"Hannan, Helen ",,"Western Port fishermen",".","Newhaven, Helen Hannan, 2010",".","229p., illus.",".",,,"...............",,"LH  994.52 HAN copy 2","2011 - June","don. - Robert Stewart","(20.00)","........",,678,"Victoria - Fisheries    2. Victoria - Western Port"
,"Hannan, Helen ",,"Western Port fishermen",".","Newhaven, Helen Hannan, 2010",".","229p., illus.",".",,,"...............",,"LH  994.52 HAN","2011 - Feb.","don. - Jan Andrews","(20.00)","........",,694,"Victoria - Fisheries    2. Victoria - Western Port"
